-0.004868693,-0.005256041,-0.004773153,-0.003709073,-0.004754242,-0.003050402,-0.005237307,-0.004963754,-0.003136392,-0.005077424,-0.00471315,-0.003986146,-0.006825042,-0.004867984,-0.00387734,-0.006149615,-0.00414743,-0.005653356,-0.007148828,-0.006078626,-0.003853446,-0.003955805,-0.005026847,-0.006226243,-0.004578812,-0.004647131,-0.003823632,-0.003122382,-0.003552984,-0.00214827,-0.003062205,-0.003557296,-0.005314064,-0.003738606,-0.004929925,-0.004901866,-0.004460241,-0.005147476,-0.004575192,-0.006295471,-0.005416166,-0.002144358,-0.0006712283,-0.004447929,-0.007061833,-0.006473912,-0.004936235,-0.004616,-0.003690054,-0.00264797,-0.004014475,-0.003194091,-0.002718497,-0.00548023,-0.004174612,-0.002921303,-0.003681738,-0.003055151,0.00009692313,-0.001617825,-0.0009164923,-0.0005756418,-0.002705314,-0.009775045,-0.003237555,0.0004487653,-0.0009532774,-0.00530311,-0.005904792,-0.002944971,-0.003847989,-0.004070211,-0.004634385,-0.0001937585,-0.006179292,-0.005146989,-0.001859282,-0.003026489,0.0008941037,-0.002937175,-0.003031417,-0.006202383,-0.003433972,-0.002732766,0.000129991,-0.002406373,-0.002532021,-0.005255621,-0.002156353,-0.0005713173,-0.002511517,-0.005893749,-0.00690189,-0.004484451,0.0001695612,-0.002461744,-0.001433549,-0.003030289,-0.002437075,-0.004054818,-0.0005585895,-0.00204901,-0.00296558,-0.004334419,0.00003069857,-0.002481678,-0.005676118,0.00006275527,-0.003848747,-0.008350231,-0.004086215,-0.001328591,-0.002042971,-0.002129186,-0.003714801,-0.003209214,-0.002685538,-0.002487044,-0.002590081,-0.003595897,-0.0001821482,-0.005940272,-0.01250409,-0.008586815,-0.003653036,-0.002582471,-0.002286229,-0.001125047,-0.001834322,-0.001308824,-0.001344712,-0.001948167,-0.003193489,-0.0002821008,0.005088818,-0.003028058,-0.007974698,-0.003209305,0.001151942,-0.004162384,-0.0003391195,-0.002036786,-0.002379123,-0.003343816,-0.002373375,-0.004203459,-0.0009065593,-0.001532466,-0.001755208,-0.004318047,-0.003797572,-0.003762967,-0.002435364,-0.003031679,-0.00007421742,-0.002000224,0.005511093,0.003360873,0.00372793,0.0001792706,-0.0003076215,0.00549703,-0.002489315,0.003505832,0.02021644,-0.002039903,-0.004365326,0.0001208586,-0.00174752,0.002878912,-0.004334804,-0.005116352,-0.0006289294,0.009312614,0.001770525,-0.003457407,-0.004669219,0.0028587,0.001159293,-0.002235729,-0.002399153,-0.004994627,-0.004172985,-0.002425634,0.001766774,0.0008176739,0.01346865
-0.004820746,-0.005129326,-0.005025328,-0.005204663,-0.004949833,-0.003327412,-0.005502749,-0.004635085,-0.003697584,-0.004437133,-0.005152749,-0.004553085,-0.005442051,-0.0048781,-0.003320941,-0.006800544,-0.000667914,-0.005338538,-0.007214966,-0.006092406,-0.005807425,-0.0003668937,-0.005392766,-0.005233511,-0.004590398,-0.005387879,-0.004465317,-0.004174861,-0.004319564,-0.002323753,-0.003834876,-0.003661159,-0.004431703,-0.003746801,-0.005851196,-0.004645302,-0.005827484,-0.005946316,-0.006476396,-0.00750155,-0.005048018,-0.003851348,-0.002927032,-0.004216548,-0.005608247,-0.008046084,-0.005834028,-0.005508678,-0.00484253,-0.003513793,-0.003574379,-0.00390401,-0.003531193,-0.003994965,-0.004517976,-0.002721701,-0.003603962,-0.001452474,-0.002648076,-0.001983369,0.001634081,0.003050452,-0.0002708857,-0.005259592,-0.007095929,-0.002085423,-0.002791628,-0.003076394,-0.001628325,-0.002418249,-0.001514566,-0.005015485,-0.005465893,-0.00789538,-0.01011026,-0.006127222,0.001517961,-0.005847471,-0.002459288,-0.002573925,-0.0050363,-0.003503623,-0.001431827,0.001077533,-0.003854341,-0.003002696,-0.002442019,-0.003672284,-0.003257528,0.0007139554,-0.002784255,-0.005716096,-0.008469784,0.0008470599,0.0001553408,-0.002439367,-0.00246024,-0.00359072,-0.001587495,-0.004002711,-0.003715891,-0.003117024,-0.003013205,-0.00292489,-0.003096144,-0.002475803,0.0005292393,-0.007151542,-0.003087125,-0.008601123,-0.004487359,-0.00348257,-0.003445275,-0.001822932,-0.003973746,-0.003105258,-0.004058984,-0.002635761,-0.004311253,-0.004246121,0.0003929502,-0.006997859,-0.004458965,-0.009026438,-0.002504037,-0.002780847,-0.002721682,-0.0005940485,-0.003461437,-0.001794674,-0.0006930308,-0.0009361085,-0.001634917,-0.0008490735,-0.001868448,-0.004028226,-0.007058908,-0.002048309,-0.002399138,-0.005546699,0.002291265,0.0006081771,-0.002260115,-0.002135999,-0.000364803,-0.002009912,-0.0009390308,-0.00009936502,-0.001464885,-0.004929094,-0.0005408073,-0.004776893,-0.001333632,-0.001149075,-0.001548887,-0.001608454,0.00456995,0.001079007,-0.0002314447,-0.003313474,-0.004083449,-0.004577109,-0.002700975,0.003624172,0.01781763,0.008022965,-0.01055817,-0.01131827,-0.002136751,0.006016893,-0.005954111,-0.00447017,-0.001106126,0.0118558,0.00171009,-0.003743278,-0.005989871,0.004642846,0.000372113,-0.002461612,-0.002373675,-0.003495123,-0.002374509,-0.002431089,0.006830645,0.001295959,0.009292787
-0.004021482,-0.004259493,-0.004695306,-0.005478616,-0.004841374,-0.003576778,-0.005126479,-0.004421572,-0.004617466,-0.003270871,-0.005884546,-0.004644309,-0.004034034,-0.005909853,-0.004734628,-0.00584741,-0.002024362,-0.004994191,-0.006712289,-0.006222926,-0.009561785,0.006598962,-0.0106827,-0.0048199,-0.005709599,-0.005088457,-0.004842473,-0.004284521,-0.004823477,-0.00265024,-0.004115055,-0.003394272,-0.003910283,-0.004888772,-0.005114931,-0.004795483,-0.005633024,-0.007341031,-0.008383014,-0.01157239,-0.005338248,-0.005990897,-0.007720518,-0.00573247,-0.005257516,-0.01009451,0.001527408,-0.004881015,-0.004724869,-0.004718177,-0.004244037,-0.004020667,-0.004314476,-0.006045963,-0.004256907,-0.002828242,-0.002112916,-0.002028759,-0.0009508052,0.000005627217,-0.002633311,0.002136198,-0.0003687452,0.0007290433,-0.01191967,-0.002201802,-0.002399564,-0.001646652,0.002344315,-0.002442962,-0.006120834,-0.009755683,-0.00808094,-0.006221143,-0.0148522,-0.006182115,0.003910444,-0.007858352,-0.007299923,-0.002262329,-0.004121758,-0.001822799,-0.0006683127,0.005441021,-0.003794564,-0.003604525,-0.004617528,-0.003588596,-0.001998174,0.0003705503,-0.001995011,-0.00535993,-0.007303644,-0.001237338,-0.01084151,-0.004241813,-0.003166917,-0.003603693,-0.002656278,-0.00302298,-0.002990487,-0.002720967,-0.003294184,-0.001603121,-0.003317702,-0.002250118,0.003748775,-0.006676514,0.00003551205,-0.001153874,-0.004523777,-0.006277387,-0.002087333,-0.003136427,-0.003838109,-0.003375095,-0.004178581,-0.002549612,-0.0043305,-0.003462768,-0.0001098107,-0.003533329,-0.006179484,-0.01257233,-0.005130257,-0.00270569,-0.003526452,-0.004524373,-0.003837535,-0.002433902,-0.001382504,-0.002480702,-0.000862056,-0.001782747,-0.002635087,-0.005059448,-0.003595244,-0.0001824094,0.0007066958,-0.004371214,0.001119917,0.002624336,-0.002468433,-0.0008582608,0.008364127,-0.0016678,0.004004825,0.001359543,-0.0001590269,-0.002757374,-0.0005148908,-0.004016165,-0.0006824033,-0.003916504,-0.0001094336,-0.0003273971,0.003299278,0.00169407,-0.002890405,-0.005077099,-0.002128269,-0.006275495,-0.00171601,0.001105299,0.0171608,-0.004685644,-0.00591432,-0.01224097,0.002301689,-0.0004733487,-0.002146962,-0.005167343,0.001191349,0.008587521,0.004382805,0.004945734,-0.006445018,0.004685987,-0.0008228552,-0.001965552,-0.002797783,-0.003640593,-0.0007551707,-0.003184241,0.006366418,0.002614769,-0.008667541
-0.00397748,-0.003293002,-0.00464688,-0.005866283,-0.004937678,-0.003820814,-0.00398564,-0.004625751,-0.004716765,-0.003676233,-0.006175454,-0.004421108,-0.003270537,-0.004714342,-0.005936744,-0.00620644,-0.003850438,-0.00518052,-0.004697071,-0.006318845,-0.009520751,0.01137739,-0.008114375,-0.005014624,-0.006465008,-0.004401717,-0.004795596,-0.004268046,-0.004798621,-0.003464603,-0.00390263,-0.003163204,-0.003933474,-0.004926812,-0.004336743,-0.005045313,-0.006370264,-0.006733252,-0.009416549,-0.01192747,-0.00515534,-0.005433892,-0.007233332,-0.00694533,-0.008229667,-0.008687846,0.003966276,-0.005412064,-0.00408951,-0.005301422,-0.004273965,-0.003529792,-0.004080077,-0.005945662,-0.002500066,-0.005020067,-0.001308256,-0.0008821179,0.002427347,0.001507619,-0.007538791,-0.0002181296,-0.003524197,0.001706777,-0.007957511,-0.0006754078,0.001224893,-0.00119984,0.001685913,-0.003306904,-0.006723062,-0.006111805,-0.006713531,0.003354384,-0.008161095,-0.004066809,0.00380581,-0.005960827,-0.006457208,-0.00345565,-0.00241262,-0.0006774867,-0.001012068,0.007074788,-0.00262373,-0.003041109,-0.006613438,-0.002486078,-0.001409738,-0.00189146,-0.0020671,-0.009681035,-0.006809541,-0.001669854,-0.005809801,-0.0017053,-0.003622011,-0.004615936,-0.002918253,0.0007751779,-0.002653039,-0.003235419,-0.003526428,-0.001225965,-0.004523058,-0.0009940014,0.0001407766,-0.00314594,0.002793234,-0.003067703,-0.005066273,-0.005071688,-0.001739278,-0.005759714,-0.002804861,-0.003348542,-0.003184795,-0.001993969,-0.00262199,-0.002593076,-0.0002108753,-0.0001933852,-0.00651866,-0.01270455,-0.01109765,-0.002250616,-0.004678529,-0.006724383,-0.0024269,-0.00384027,-0.001597298,-0.004326731,-0.001821646,-0.003878382,-0.003090982,-0.003202008,-0.001534525,-0.0003845212,0.001144142,-0.002651689,-0.00007683159,0.002405049,-0.001122122,-0.0003806047,0.008224524,-0.002116477,0.009225062,-0.004068882,0.001182389,-0.001133829,-0.0008767992,-0.003111644,-0.001243419,-0.008166205,0.003797215,0.0004577902,0.002564823,0.003351929,0.001046489,-0.002310009,0.002617588,-0.001266716,-0.0007098236,-0.0002791387,0.001530535,-0.001841283,-0.005381008,0.0009136996,0.002444989,-0.000177762,0.0009477892,-0.005452381,0.00220184,-0.001792529,0.001452526,0.00211887,0.01500401,0.0006599225,-0.004252841,0.0004052152,-0.003993881,-0.003773559,-0.001501914,-0.004453538,0.004655844,-0.006712755,-0.009293739
-0.003900989,-0.00219971,-0.00499917,-0.005569574,-0.005056481,-0.004401834,-0.003514864,-0.004848037,-0.004559232,-0.004112184,-0.005231116,-0.004046073,-0.003549493,-0.004890264,-0.005794594,-0.00667254,-0.005055074,-0.005100979,-0.004368868,-0.006963902,-0.007212842,0.01485319,-0.005331236,-0.00540781,-0.005737587,-0.004286515,-0.00467738,-0.004096882,-0.003965072,-0.00426749,-0.00460192,-0.002968221,-0.004115727,-0.004390087,-0.005603503,-0.005112827,-0.006684369,-0.007274014,-0.00994296,-0.008919,-0.004813547,-0.005111113,-0.005141299,-0.00751255,-0.006907202,-0.004650041,-0.005637771,-0.005438996,-0.004189078,-0.004714373,-0.003794753,-0.004215661,-0.004078818,-0.003955542,0.0009224931,-0.005398715,-0.001570563,0.000720315,0.001356957,0.002861793,0.00337887,0.000668755,-0.005165714,-0.00202655,-0.004806359,-0.0004331151,-0.001689863,-0.002062771,0.0005749128,-0.004805437,-0.004729029,-0.005315387,-0.005696487,0.007037564,-0.009536045,-0.002408709,-0.004416198,-0.00382199,-0.003562665,-0.004519959,-0.0039635,-0.002152258,-0.00202566,-0.0005573462,-0.002118036,-0.001828803,-0.02074294,-0.0008362072,0.0002084815,-0.002794695,-0.003687425,-0.005875148,-0.004962592,-0.009884313,-0.001744359,-0.001229924,-0.002280715,-0.001684597,-0.002880106,-0.00418328,-0.003032657,-0.004644935,-0.003947693,-0.001624116,-0.00335185,0.00008886964,0.0005412476,0.001223814,0.003895789,-0.00395671,-0.003788857,-0.003778602,-0.000828775,-0.003894576,-0.002464731,-0.003082368,-0.0026512,-0.003037678,-0.002048474,-0.004145292,-0.000900691,0.0000368219,0.006033755,-0.007304942,-0.00448086,-0.001648867,-0.006566281,-0.005406728,-0.00125124,-0.001572673,-0.003167828,-0.003831557,-0.002509147,-0.003571081,-0.0001901614,-0.001932755,-0.0006200501,-0.003815413,0.0004245497,0.0002737573,-0.00003639662,0.003578356,0.00003369021,-0.0002436912,-0.003456601,-0.002281702,0.004076978,-0.006014264,-0.006388385,-0.0013762,-0.000802798,-0.00220165,-0.001909464,-0.004610913,0.008462883,0.001256369,0.002357759,0.004346496,0.003902092,0.002795395,0.004262927,-0.01270874,0.00135874,0.0001852468,0.003361108,0.008186045,-0.005124444,0.003661162,0.001111022,-0.001499213,0.00301398,-0.004221785,0.001765506,-0.0003667675,0.003932711,0.002565616,0.01436319,0.007772095,-0.002987521,0.004047859,-0.007136807,-0.002357068,-0.000819338,-0.00265922,0.002056557,0.003248937,-0.009123848
-0.004765616,-0.002817726,-0.004937322,-0.004660185,-0.006126551,-0.004847255,-0.002145997,-0.004196538,-0.004697534,-0.004404115,-0.005032449,-0.004521116,-0.004277493,-0.005242487,-0.004904449,-0.005627727,-0.005629201,-0.004951778,-0.005383826,-0.007314423,-0.005787897,0.01844131,-0.005578864,-0.005959965,-0.004884183,-0.004077006,-0.003251333,-0.004618542,-0.003753236,-0.005412066,-0.005279728,-0.003083952,-0.004073392,-0.004296953,-0.006161411,-0.004376553,-0.006316138,-0.007723986,-0.009977584,-0.006422888,-0.004987796,-0.001398168,0.0002742089,-0.015514,-0.004297397,-0.005745197,-0.004924104,-0.00599939,-0.004201202,-0.003501862,-0.00388201,-0.004086994,-0.003883932,-0.003456844,-0.001421224,-0.003318652,-0.001067143,-0.000588952,-0.004169913,-0.004458217,-0.001359225,0.001835439,-0.004872977,-0.0007361044,-0.003870664,-0.001700514,-0.01438062,-0.003527799,0.0003079452,-0.00384228,-0.004969002,-0.004984674,-0.004692754,0.01134734,-0.01793785,-0.002736011,-0.003822687,-0.001637688,-0.005623677,-0.003595374,-0.00432353,-0.002806545,-0.002452126,-0.001832959,-0.0007418538,-0.00377813,-0.01290177,-0.01953938,0.009708977,-0.001216811,-0.002861304,-0.002643917,-0.0001545129,-0.03231109,0.004887208,-0.00255297,-0.004740196,-0.0005842814,-0.002492127,-0.005548677,-0.003308249,-0.003786599,-0.003717326,-0.001500037,0.0002959157,0.0007988914,0.001812002,0.003362841,0.0002713197,-0.001828698,-0.002670848,-0.003192719,-0.001577229,-0.00291846,-0.003316789,-0.003427697,-0.002481637,-0.003192614,-0.001387865,-0.004454661,0.001094389,0.0005121542,0.001556359,-0.002234708,-0.0041945,-0.002582922,-0.005258634,-0.002204494,-0.004106623,-0.004497762,-0.003621173,-0.003708384,-0.002425001,-0.002880733,-0.002362912,-0.0009234819,-0.001422746,-0.006078847,-0.002304626,0.0009854061,0.0008914,0.00360025,-0.0002767376,-0.001210283,-0.002429137,-0.003908302,-0.0009580184,-0.003703775,-0.007629225,-0.001092587,-0.001679339,-0.001630412,-0.002188616,-0.000353733,0.000133269,0.0001851842,0.00218527,0.004057367,0.002874105,0.002655394,-0.002488913,-0.01068655,0.0009428455,-0.0001731274,0.003871117,0.005076743,0.00181074,0.001093304,0.002069354,0.001184012,0.001466331,-0.000220001,-0.000113308,-0.0002301689,0.01035253,0.002182169,0.006777939,0.004792327,-0.0009849758,0.004022021,-0.009213252,-0.002658442,-0.001075392,-0.001454026,0.008394015,0.002122705,0.00224338
-0.005109911,-0.0046647,-0.002197739,-0.004766419,-0.006763718,-0.004890641,-0.002829314,-0.004071664,-0.004346941,-0.005059669,-0.005326066,-0.004944174,-0.004227576,-0.005528475,-0.004403608,-0.005787642,-0.00565479,-0.004579043,-0.004784498,-0.006430129,-0.005508991,-0.004054828,-0.005163002,-0.005161041,-0.003943783,-0.004662468,-0.002688477,-0.005096408,-0.003995121,-0.005608005,-0.004953551,-0.002944189,-0.004564083,-0.004916629,-0.004900267,-0.003643071,-0.005310037,-0.00607051,-0.006938035,-0.005818341,-0.005675561,-0.002792979,0.0001638985,-0.01521261,-0.00626881,-0.0114219,-0.00508619,-0.006217356,-0.004033779,-0.004921936,-0.004898286,-0.003605406,-0.00390642,-0.003279129,-0.002253286,-0.00110332,-0.002078024,-0.002571949,-0.003706164,-0.003243112,-0.002816429,0.003466727,-0.002629897,-0.0001353162,-0.006545187,-0.002895145,-0.007783945,-0.003688414,-0.0008319375,-0.002818348,-0.004310562,-0.005935878,-0.002808432,0.009768764,-0.01083847,-0.002933181,-0.0001739455,-0.0007017038,-0.003459495,-0.003724773,-0.003009876,-0.00224357,-0.003029643,-0.003948251,-0.002005673,0.001765493,-0.003400583,-0.0238971,0.01582247,0.0157813,-0.002836083,-0.006887061,-0.0004687752,-0.02637977,-0.005196922,-0.004428316,-0.01215266,-0.00322926,-0.001382565,-0.004051714,-0.002373346,-0.004357049,-0.002075572,-0.001509727,-0.001998873,0.002385621,0.002113973,0.004224843,-0.002512812,-0.0001719721,-0.0009662964,-0.002553904,-0.002245575,-0.004841878,-0.004562539,-0.003361351,-0.003229619,-0.00372648,-0.0006599545,-0.005180824,0.00163555,-0.005961287,0.0005871031,0.001206017,-0.003320285,-0.001734359,-0.005045053,0.002499113,-0.004161578,-0.0149285,-0.001134298,-0.003928889,-0.003450787,-0.00229886,-0.001245311,-0.0006225781,-0.002016119,-0.004561575,-0.003142267,0.001160842,-0.001171326,0.003758682,-0.0008516371,-0.002354297,-0.001768563,-0.002917093,-0.0009667731,-0.00142992,0.001144303,-0.001659606,-0.004217256,-0.0001148779,-0.000620939,-0.001768221,-0.001314278,-0.00138691,-0.0007559989,0.003698228,-0.0002341492,-0.003770712,-0.01050097,-0.003855471,-0.008621254,-0.00484395,-0.0008069659,0.003308808,0.004277231,-0.00007453628,0.004874217,-0.0006043373,-0.002974915,-0.001576947,0.0003825625,0.002631383,-0.001144954,0.001134446,-0.007213338,0.008221154,-0.001525532,-0.001105958,-0.006645611,-0.005134227,-0.001489588,-0.002075564,-0.01376775,0.0005249517,-0.003698478
-0.00733973,-0.004817233,-0.001121072,-0.005137179,-0.006168611,-0.00501152,-0.004337599,-0.003738255,-0.004002219,-0.005209703,-0.005915469,-0.005491798,-0.0043825,-0.005712924,-0.005081401,-0.006206664,-0.005392545,-0.003462967,-0.003858848,-0.005386622,-0.004816119,-0.005226423,-0.005573331,-0.00468393,-0.002700248,-0.005804456,-0.005550051,-0.005099162,-0.00694247,-0.004835398,-0.004560004,-0.004088272,-0.004812414,-0.007393585,-0.004704172,-0.00458157,-0.004988688,-0.004933817,-0.005485711,-0.004895069,-0.006028471,-0.00678373,-0.001702404,-0.003088414,-0.01997539,-0.01039647,-0.005139658,-0.006404974,-0.00456176,-0.004631105,-0.004716509,-0.003958275,-0.00371327,-0.003869268,-0.004215646,-0.001623151,-0.003328947,-0.0005406369,-0.002934425,-0.002623979,-0.002063491,0.0001949838,-0.005176687,-0.001954227,-0.003918714,-0.003998603,-0.003423414,-0.003993804,-0.002480112,-0.003018806,0.0003530538,-0.003800615,-0.004403681,-0.01806576,-0.006162468,-0.00387442,-0.002204899,-0.003560447,-0.002994993,-0.002885164,-0.003527893,-0.002120542,-0.002316617,-0.002379325,0.001852391,-0.00644095,-0.002075134,-0.000391688,0.02891027,0.02617224,-0.003900118,-0.005830434,0.002507906,-0.02226535,-0.01435449,-0.00305435,-0.009420708,-0.008716958,-0.001931359,-0.004440593,-0.002511097,-0.003327619,-0.002442703,-0.002839414,-0.001887889,-0.001242904,0.0002304815,0.005330921,-0.002390863,0.0008648612,-0.001809713,-0.003280134,-0.002527908,-0.003191098,-0.004613956,-0.003570671,-0.003351449,-0.004083524,-0.00185203,-0.004682648,0.0007079432,-0.00224605,-0.0002291911,0.002854638,-0.002895854,-0.003601836,0.0004828766,-0.004856598,-0.004367078,-0.01415853,0.0002074296,-0.001648301,-0.005213081,-0.003562485,-0.001417192,-0.001383022,-0.001699631,-0.002619368,-0.002006317,0.0005329463,-0.007937159,0.0008953579,-0.001775169,0.001284713,-0.0008854382,-0.002113498,-0.001081809,-0.001129679,0.0000192483,-0.002201882,-0.004990836,-0.0006207495,-0.0006669036,-0.001272322,-0.0003735835,-0.001090274,0.0003572019,0.004160312,-0.001557578,-0.003054364,-0.007983818,-0.01394308,-0.01028773,-0.004073767,-0.00397934,0.00311539,0.004066712,-0.0008029385,0.005740893,-0.0002320729,-0.002562387,-0.004546717,0.001181114,0.003562227,-0.007343336,0.001531654,-0.005457787,0.002527467,-0.0009146986,-0.0008299747,-0.002106769,-0.00764614,-0.007135681,-0.003301298,-0.007080655,-0.003844944,-0.009156083
-0.00743509,-0.003658454,-0.00386108,-0.005022329,-0.004759589,-0.004937161,-0.004875449,-0.005050871,-0.00475108,-0.005405351,-0.005460143,-0.00608416,-0.005151943,-0.006006865,-0.005636557,-0.005777492,-0.005719616,-0.004304275,-0.003300027,-0.005305129,-0.00400337,-0.00503609,-0.00710272,-0.00580628,-0.003073191,-0.006004553,-0.008366118,-0.00589362,-0.00756039,-0.006884937,-0.003839364,-0.005785,-0.00388319,-0.006788427,-0.004590276,-0.004895534,-0.004470746,-0.005889733,-0.006723491,-0.005034257,-0.006290074,-0.005483539,-0.00358231,-0.004547913,-0.01699062,-0.007790703,-0.004466909,-0.007622655,-0.004649796,-0.004744026,-0.005029642,-0.004277719,-0.004044437,-0.004305934,-0.005294671,-0.004164693,-0.0006333347,-0.003100298,-0.001993746,-0.002125351,-0.001269713,-0.001813777,-0.003618044,-0.003877076,-0.004034058,-0.004359362,-0.003972469,-0.004469926,-0.004075043,-0.004077032,-0.001812072,-0.002634398,-0.006927699,-0.03478364,-0.001566687,-0.004802212,-0.001366064,-0.004610081,-0.002910973,-0.003029487,-0.003058673,-0.001383674,-0.002346091,-0.001490521,0.0004135599,-0.007394102,-0.001946771,-0.003585224,-0.00311216,0.01661928,0.01276627,-0.005479938,0.002117273,-0.007848945,-0.009652109,-0.0004221605,-0.006264955,-0.007833892,-0.001340819,-0.003437451,-0.001606172,-0.002358524,-0.002459375,-0.004504111,0.001489747,-0.003499663,-0.0003978319,-0.004812113,-0.002847485,0.0007079947,-0.001523635,-0.00357776,-0.002848757,-0.001456397,-0.004347331,-0.003314624,-0.002431056,-0.006766577,-0.003038618,-0.002944578,-0.0007884623,-0.0013373,-0.007060313,0.002129863,-0.002787539,-0.004520025,0.00204871,-0.006956455,-0.005050289,-0.00001777741,-0.002454767,-0.0006521469,-0.00593463,-0.005162206,-0.006295312,-0.001818676,-0.0003124799,-0.000778841,0.0004098504,0.001296875,-0.00529341,-0.001540199,-0.006090275,0.0005564304,0.000740046,-0.002607525,-0.002661018,-0.001462777,0.002511834,-0.005874813,-0.003958664,-0.002265796,-0.00156279,0.0002435013,-0.0009661865,-0.0001346687,0.00157408,0.002460102,0.001689392,0.001185355,-0.008813401,-0.01224502,-0.007208604,-0.002743782,-0.003509483,0.001534016,0.003985077,0.00118722,0.00382996,-0.001351764,-0.002935155,-0.005332726,0.0003614182,0.007011177,0.0004935195,0.006565352,-0.003335489,0.001558826,-0.0003457976,0.003380775,0.01137894,-0.008213826,-0.009735337,-0.004431356,-0.003634768,-0.007470231,-0.01012561
-0.005086838,-0.004090314,-0.004315504,-0.004462367,-0.00435843,-0.004996853,-0.004964378,-0.004952326,-0.00508289,-0.005175845,-0.004101499,-0.005968706,-0.005516608,-0.005433158,-0.00542167,-0.005902252,-0.005910615,-0.004489406,-0.004023411,-0.00439416,-0.004124254,-0.005203757,-0.00844741,-0.008178984,-0.004414827,-0.006232414,-0.006537562,-0.006152087,-0.00725346,-0.00892545,-0.006282887,-0.00568321,-0.003686514,-0.0047744,-0.003624106,-0.005634589,-0.003769931,-0.00663265,-0.007914598,-0.005790235,-0.004892438,-0.004490308,-0.004629653,-0.005403142,-0.01270096,-0.004712337,-0.005903523,-0.0054952,-0.004562674,-0.005132433,-0.005222185,-0.004092039,-0.004085601,-0.003920042,-0.004866063,-0.004770203,-0.002596672,-0.002084305,-0.003281055,-0.001751216,-0.00202918,-0.003127725,-0.002416331,-0.003229626,-0.004565149,-0.004034847,-0.00511253,-0.004794317,-0.00448596,-0.004999964,-0.004531167,-0.002315305,-0.005319414,-0.02952693,-0.01112569,-0.005381831,0.0002279701,-0.003321768,-0.002109384,-0.003124265,-0.002259858,-0.001356531,-0.002501605,-0.002370848,-0.002480617,-0.003156768,-0.002440975,-0.0007219259,-0.0007304174,-0.0005122068,-0.002295662,-0.003078302,0.002493895,0.007139922,-0.004169125,-0.003354171,-0.005546543,0.001675953,-0.003928889,-0.003302512,-0.0008592074,-0.002180121,-0.001296474,-0.005816412,0.001682529,-0.004724127,-0.0004316879,-0.0008815748,-0.00266856,-0.0002352739,-0.002602963,-0.001837432,-0.002423639,-0.003159368,-0.003234479,-0.003566294,-0.003342624,-0.005693967,-0.002748775,-0.003631188,-0.002945412,-0.002346092,-0.007600211,0.0003814795,-0.001652254,-0.004176358,0.002196015,-0.008466231,-0.003310781,-0.002139779,0.001451307,-0.001944565,-0.004212371,-0.004378972,-0.005080226,-0.001685302,-0.002598996,-0.0008284125,0.002382246,-0.001322065,-0.003326294,-0.002877902,-0.00798467,0.0002800494,0.001320567,-0.002006396,-0.0004366053,-0.0008337137,0.0009912205,-0.005870437,-0.004880309,-0.00168526,-0.001530185,0.0004541318,-0.001763218,-0.0004788363,0.001613181,0.001017984,0.001920886,0.003277678,-0.01123631,-0.006316477,0.004968849,-0.005465517,-0.004317679,-0.001634199,0.003505821,0.005614154,0.0008231679,0.0009792729,-0.001319451,-0.006334059,-0.005926373,0.006318446,0.003821724,0.008200039,0.009459001,0.001185012,-0.001091985,0.008411068,0.01582529,-0.007038187,-0.002873614,-0.004075033,-0.002450967,-0.007642037,-0.006354866
